bench time energy avgpower
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x1.exe 0.217325 11.856630 54.557056
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x64.exe 0.229576 11.895690 51.815946
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x1.exe 0.219434 11.901420 54.237010
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x1.exe 0.219904 11.917380 54.193490
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x1.exe 0.221101 11.970480 54.140275
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-tile_1x64x1.exe 0.222349 11.980860 53.883078
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-tile_1x64x1.exe 0.223323 11.998110 53.725249
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-tile_1x64x1.exe 0.219623 12.017250 54.717649
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x1.exe 0.223247 12.029910 53.886030
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-tile_1x64x1.exe 0.221761 12.046740 54.323058
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-tile_1x64x1.exe 0.224726 12.152370 54.076434
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x1.exe 0.244519 13.016100 53.231510
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x64.exe 0.246283 13.038420 52.940872
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x64.exe 0.245515 13.077450 53.265469
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x64.exe 0.246798 13.102830 53.091382
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x32x64.exe 0.248102 13.246320 53.390667
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x64.exe 0.246751 13.269450 53.776649
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x32x32.exe 0.248494 13.289040 53.478344
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x64.exe 0.246716 13.308390 53.942120
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x32.exe 0.248102 13.324050 53.703817
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x32x32.exe 0.247839 13.328160 53.777447
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x64.exe 0.246515 13.337970 54.106069
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x64.exe 0.249655 13.346700 53.460587
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x32x32.exe 0.248314 13.351110 53.767085
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x32x64.exe 0.245404 13.354080 54.416649
