bench time energy avgpower
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x64x64.exe 0.106991 5.757780 53.815416
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-prevector_--pluto-tile_32x64x64.exe 0.107047 5.762040 53.827394
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_16x64x16.exe 0.105739 5.763930 54.511172
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x64.exe 0.107898 5.765190 53.431840
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_maxfuse_--pluto-tile_64x64x1.exe 0.106925 5.767320 53.937802
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x32.exe 0.108406 5.769090 53.217314
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.106543 5.769420 54.151161
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x64.exe 0.107978 5.770500 53.441581
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.109286 5.771400 52.810268
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-prevector_--pluto-tile_32x64x64.exe 0.107794 5.775900 53.582846
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x64.exe 0.109069 5.777820 52.973967
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-tile_16x64x1.exe 0.108163 5.778000 53.419620
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x64.exe 0.107072 5.778030 53.964201
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-prevector_--pluto-tile_16x64x32.exe 0.108011 5.781750 53.529417
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-prevector_--pluto-tile_32x64x32.exe 0.107324 5.785320 53.905255
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-prevector_--pluto-tile_64x64x32.exe 0.108315 5.785380 53.412774
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x64x32.exe 0.106878 5.785440 54.131271
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-prevector_--pluto-tile_16x64x64.exe 0.107845 5.787930 53.669132
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-prevector_--pluto-tile_64x64x32.exe 0.106985 5.789310 54.113451
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.107426 5.789940 53.896894
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x32.exe 0.108080 5.790960 53.580120
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x64.exe 0.108266 5.791770 53.495642
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x64.exe 0.107838 5.792100 53.711247
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x64x32.exe 0.105129 5.794650 55.119179
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.106952 5.794740 54.180625
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x64x32.exe 0.107703 5.795250 53.807896
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-prevector_--pluto-tile_64x64x16.exe 0.107758 5.796930 53.795750
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.108956 5.797800 53.212309
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x32.exe 0.109367 5.798670 53.020296
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x32.exe 0.109031 5.799960 53.195642
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x64x64.exe 0.108137 5.807040 53.700791
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-prevector_--pluto-tile_32x64x16.exe 0.110194 5.808540 52.712145
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x32.exe 0.108630 5.808660 53.471911
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x64x16.exe 0.109136 5.809200 53.228878
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-prevector_--pluto-tile_32x64x32.exe 0.106987 5.810400 54.309575
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-prevector_--pluto-tile_32x64x64.exe 0.109553 5.811000 53.043015
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.109043 5.812080 53.300785
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.106739 5.812140 54.451859
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-prevector_--pluto-tile_64x64x16.exe 0.110115 5.812380 52.784742
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-prevector_--pluto-tile_32x64x16.exe 0.107793 5.813550 53.932354
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.109916 5.814810 52.902152
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.110041 5.814840 52.842679
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_8_--pluto-prevector_--pluto-tile_32x64x64.exe 0.107900 5.815350 53.895772
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_6_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x64.exe 0.108496 5.815680 53.602607
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x64.exe 0.109914 5.820630 52.955985
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.110157 5.822070 52.852703
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_2_--pluto-prevector_--pluto-tile_16x64x32.exe 0.107954 5.822310 53.933480
polybench-v3.2/gemm-pocc-flags/gemm_--pluto-ufactor_4_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x64x1.exe 0.107590 5.822340 54.115755
