bench time energy avgpower
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x1x1.exe 0.201062 10.077840 50.123132
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x1x32.exe 0.226331 11.340600 50.106236
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x1x64.exe 0.225026 11.204250 49.790930
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x32x16.exe 0.189222 9.332340 49.319487
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x32x1.exe 0.185862 9.188310 49.436133
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x32x32.exe 0.189994 9.399750 49.473934
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x32x64.exe 0.189659 9.450690 49.829788
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.185463 9.148980 49.330406
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x1.exe 0.180117 9.021660 50.087771
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x32.exe 0.182913 9.108900 49.799092
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_32x64x64.exe 0.186071 9.091350 48.859531
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x16x16.exe 0.175707 8.661480 49.295060
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x16x1.exe 0.173391 8.607060 49.639710
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x16x32.exe 0.176901 8.803380 49.764392
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x16x64.exe 0.180021 8.167530 45.369857
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x1x16.exe 0.199605 9.899670 49.596209
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x1x1.exe 0.175364 8.832990 50.369359
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x1x32.exe 0.198440 9.745260 49.109382
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x1x64.exe 0.198222 9.946200 50.176962
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x32x16.exe 0.176200 8.813040 50.017167
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x32x1.exe 0.196340 9.684420 49.324665
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x32x32.exe 0.175598 8.810010 50.171487
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x32x64.exe 0.175723 8.618040 49.043263
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.175134 8.775150 50.105404
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x1.exe 0.173534 8.542650 49.227563
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_64x64x32.exe 0.175139 8.611470 49.169269
