bench time energy avgpower
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x32x1.exe 0.150418 7.049880 46.868689
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x32x32.exe 0.136432 6.448650 47.266367
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x32x64.exe 0.140116 6.571200 46.898144
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x64x16.exe 0.146818 6.749370 45.970928
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x64x1.exe 0.141037 6.636330 47.053684
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x64x32.exe 0.143263 6.734910 47.010862
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-tile_64x64x64.exe 0.135046 6.398760 47.382124
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse.exe 0.026450 1.296060 49.000497
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector.exe 0.027855 1.175580 42.202942
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x16x16.exe 0.113928 5.405610 47.447545
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x16x1.exe 0.127109 5.885790 46.305029
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x16x32.exe 0.118058 5.559570 47.091774
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x16x64.exe 0.114723 5.353200 46.662125
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x1x16.exe 0.126099 5.929410 47.021794
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x1x32.exe 0.117807 5.605050 47.578116
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x1x64.exe 0.119577 5.737980 47.985745
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x16.exe 0.116356 5.557080 47.759449
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x1.exe 0.124784 5.784690 46.357689
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x32.exe 0.129895 5.767080 44.398112
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x64.exe 0.114477 5.259660 45.944940
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x1.exe 0.120515 5.771790 47.892775
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x16x1.exe 0.036733 1.743090 47.453219
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x1x1.exe 0.036962 1.837500 49.713656
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x32x1.exe 0.047606 2.268630 47.654591
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x1.exe 0.049070 2.346750 47.824689
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x16x16.exe 0.141637 6.782310 47.885084
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x16x1.exe 0.158215 7.333890 46.353879
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x16x32.exe 0.141346 6.653460 47.072030
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x16x64.exe 0.143164 6.694680 46.762275
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x1x16.exe 0.163892 7.672770 46.815985
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x1x32.exe 0.158592 7.436340 46.889804
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x1x64.exe 0.148339 7.038240 47.447011
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x16.exe 0.144244 6.832230 47.365656
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x1.exe 0.149109 6.920640 46.413409
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x32.exe 0.136454 6.390870 46.835198
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x64.exe 0.142430 6.791460 47.682809
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.150115 7.112700 47.381717
